OP | REF | HYP
SUB | so | a
SUB | people | vehicle
SUB | study | stony
OK | brain | brain
OK | damages | damages
SUB | brain | ah
SUB | damage | prevented
SUB | that | people
SUB | implicates | kate's
SUB | motor | mulder
OK | control | control
OK | such | such
OK | as | as
SUB | apraxia | cracks
SUB | and | ia
OK | what's | what's
OK | interesting | interesting
OK | about | about
INS | **** | cracks
SUB | apraxia | the
SUB | is | artist
OK | it's | it's
OK | not | not
INS | **** | a
INS | **** | route
SUB | paralysis | some
SUB | somebody | revoked
SUB | with | racks
SUB | apraxia | yet
SUB | can | to
OK | move | move
SUB | do | two
OK | simple | simple
OK | movements | movements
OK | just | just
OK | fine | fine
OK | but | but
DEL | they | ****
DEL | can't | ****
SUB | coordinate | it
SUB | their | can
SUB | movements | coordinator
OK | they | they
SUB | can't | can
OK | do | do
OK | something | something
OK | like | like
SUB | wave | waved
OK | goodbye | goodbye
SUB | or | we're
SUB | light | like
OK | a | a
OK | cigarette | cigarette
DEL | there | ****
SUB | is | present
SUB | agnosia | notre
OK | and | and
SUB | agnosia | ideology
OK | is | is
OK | a | a
OK | disorder | disorder
OK | which | which
SUB | isn't | is
OK | blindness | blindness
SUB | because | as
SUB | the | a
SUB | person | first
OK | could | could
OK | still | still
OK | see | see
OK | perfectly | perfectly
OK | well | well
SUB | their | all
OK | eyes | eyes
OK | are | are
OK | intact | intact
OK | but | but
OK | rather | rather
OK | what | what
SUB | happens | happened
SUB | in | tonight
SUB | agnosia | notre
OK | is | is
OK | they | they
DEL | lose | ****
SUB | the | they
SUB | ability | they
SUB | to | pose
SUB | recognize | a
SUB | certain | village
SUB | things | recognize
OK | sometimes | sometimes
SUB | this | is
SUB | is | a
SUB | described | stripes
OK | as | as
OK | psychic | psychic
OK | blindness | blindness
INS | **** | stop
OK | and | and
OK | so | so
OK | they | they
SUB | may | make
SUB | get | it
SUB | visual | visualize
SUB | agnosia | notre
OK | and | and
DEL | lose | ****
SUB | the | was
SUB | ability | devoted
OK | to | to
OK | recognize | recognize
DEL | objects | ****
OK | they | they
OK | may | may
OK | get | get
INS | **** | those
SUB | prosopagnosia | effect
SUB | and | no
SUB | lose | trap
SUB | the | and
SUB | ability | visibility
OK | to | to
OK | recognize | recognize
OK | faces | faces
OK | there | there
OK | are | are
INS | **** | for
INS | **** | your
SUB | disorders | discourse
OK | of | of
OK | sensory | sensory
OK | neglect | neglect
OK | some | some
OK | famous | famous
OK | disorders | disorders
OK | again | again
OK | it's | it's
OK | not | not
OK | paralysis | paralysis
SUB | it's | is
OK | not | not
OK | blindness | blindness
SUB | but | would
SUB | due | you
SUB | to | do
OK | certain | certain
OK | parts | parts
DEL | of | ****
DEL | your | ****
OK | of | of
DEL | damaged | ****
SUB | parts | europe
SUB | of | and
SUB | your | argue
OK | brain | brain
OK | you | you
OK | might | might
OK | lose | lose
OK | for | for
OK | instance | instance
OK | the | the
OK | idea | idea
OK | that | that
SUB | there's | is
OK | a | a
DEL | left | ****
DEL | side | ****
DEL | of | ****
SUB | your | lassiter
SUB | body | bought
OK | or | or
DEL | a | ****
OK | left | left
OK | side | side
OK | of | of
OK | the | the
OK | world | world
DEL | and | ****
OK | these | these
SUB | cases | days
SUB | are | or
OK | so | so
OK | interesting | interesting
DEL | i | ****
SUB | want | one
SUB | to | of
OK | devote | devote
OK | some | some
SUB | chunk | time
OK | to | to
DEL | a | ****
OK | class | class
DEL | in | ****
DEL | the | ****
SUB | next | minute
OK | few | few
OK | weeks | weeks
DEL | to | ****
DEL | discussing | ****
SUB | them | disgusting
OK | there | there
OK | are | are
OK | disorders | disorders
OK | of | of
OK | language | language
OK | like | like
INS | **** | half
INS | **** | a
SUB | aphasia | shot
OK | the | the
OK | classic | classic
OK | case | case
OK | was | was
OK | discovered | discovered
OK | by | by
OK | paul | paul
DEL | broca | ****
SUB | in | broke
SUB | 1861 | that
SUB | a | in
SUB | patient | eighteen
SUB | who | sixty
SUB | had | one
SUB | damage | haitian
SUB | to | elect
SUB | part | average
SUB | of | parted
OK | his | his
OK | brain | brain
OK | and | and
OK | can | can
OK | only | only
OK | say | say
OK | one | one
DEL | word | ****
SUB | tan | more
OK | and | and
DEL | the | ****
SUB | person | and
SUB | would | avert
SUB | say | a
SUB | tan | cat
SUB | tan | and
SUB | tan | cat
SUB | tan | and
OK | and | and
OK | everything | everything
OK | else | else
OK | was | was
OK | gone | gone
INS | **** | ah
OK | there's | there's
OK | other | other
OK | disorders | disorders
OK | of | of
OK | language | language
DEL | such | ****
DEL | as | ****
DEL | receptive | ****
DEL | aphasia | ****
OK | where | where
SUB | the | a
OK | person | person
OK | could | could
OK | speak | speak
OK | very | very
INS | **** | few
INS | **** | what
SUB | fluently | way
OK | but | but
OK | the | the
OK | words | words
OK | don't | don't
OK | make | make
OK | any | any
OK | sense | sense
OK | and | and
SUB | they | he
OK | can't | can't
OK | understand | understand
INS | **** | it
SUB | anybody | what
OK | else | else
INS | **** | others
SUB | other | orders
SUB | disorders | of
SUB | that | all
SUB | we'll | this
SUB | discuss | guy's
OK | later | later
OK | on | on
SUB | include | look
SUB | acquired | wired
SUB | psychopathy | psychotic
SUB | where | we're
OK | damage | damage
OK | to | to
DEL | parts | ****
SUB | of | argue
SUB | your | brain
SUB | brain | to
SUB | particularly | kuwait
OK | related | related
OK | to | to
OK | the | the
OK | frontal | frontal
INS | **** | blokes
SUB | lobes | bob
SUB | rob | robbed
OK | you | you
OK | of | of
OK | the | the
OK | ability | ability
OK | to | to
OK | tell | tell
OK | right | right
DEL | from | ****
SUB | wrong | off
OK | the | the
OK | final | final
DEL | i | ****
SUB | want | at
SUB | to | one
OK | end | end
OK | we're | we're
OK | talking | talking
OK | about | about
SUB | neurons | parents
SUB | connection | can
SUB | between | actually
SUB | neurons | hear
SUB | how | around
SUB | neurons | town
SUB | are | loser
OK | wired | wired
OK | up | up
DEL | the | ****
OK | parts | parts
OK | of | of
OK | the | the
OK | brain | brain
OK | what | what
OK | the | the
OK | different | different
OK | parts | parts
DEL | do | ****
DEL | i | ****
SUB | want | at
SUB | to | one
OK | end | end
DEL | by | ****
SUB | talking | like
SUB | about | a
SUB | the | committee
SUB | two | to
SUB | halves | habits
OK | of | of
OK | the | the
OK | brain | brain
DEL | and | ****
SUB | ask | asked
OK | the | the
OK | question | question
OK | how | how
OK | many | many
OK | minds | minds
DEL | do | ****
OK | you | you
OK | have | have
OK | now | now
OK | if | if
OK | you | you
OK | look | look
OK | at | at
OK | the | the
OK | brain | brain
OK | if | if
SUB | you | he
OK | took | took
OK | the | the
OK | brain | brain
OK | out | out
DEL | and | ****
OK | held | held
DEL | it | ****
OK | up | up
OK | it | it
OK | would | would
OK | look | look
SUB | pretty | phrases
SUB | symmetrical | at
SUB | but | all
SUB | it | that
OK | actually | actually
OK | is | is
OK | not | not
DEL | there | ****
SUB | are | their
OK | actual | actual
OK | differences | differences
OK | between | between
OK | the | the
OK | right | right
DEL | hemisphere | ****
DEL | and | ****
DEL | the | ****
DEL | left | ****
OK | hemisphere | hemisphere
SUB | how | intellect
SUB | many | having
OK | people | people
OK | here | here
SUB | are | our
SUB | right-handed | right
SUB | how | hand
SUB | many | and
OK | people | people
OK | here | here
OK | are | are
SUB | left-handed | left
SUB | how | hand
SUB | many | honey
OK | people | people
OK | here | here
INS | **** | for
INS | **** | a
SUB | are | complicated
SUB | sort | and
SUB | of | he
SUB | complicated | gets
SUB | ambidextrous | tourist
OK | don't | don't
OK | know | know
SUB | bit | that
OK | of | of
OK | the | the
OK | right | right
DEL | bit | ****
SUB | of | to
OK | left | left
DEL | people | ****
DEL | okay | ****
OK | those | those
OK | of | of
OK | you | you
INS | **** | were
SUB | who | right
SUB | are | handed
SUB | right-handed | ah
OK | which | which
SUB | comprises | can
SUB | about | prizes
SUB | nine | of
SUB | out | a
SUB | of | minute
SUB | ten | and
OK | people | people
OK | have | have
INS | **** | a
OK | language | language
OK | in | in
OK | your | your
OK | left | left
OK | hemisphere | hemisphere
DEL | and | ****
SUB | in | an
SUB | fact | effect
SUB | we're | would
SUB | going | be
SUB | to | talking
SUB | be | of
SUB | talking | a
SUB | about | right
SUB | right-handed | handed
OK | people | people
OK | for | for
DEL | the | ****
OK | most | most
DEL | part | ****
SUB | making | of
SUB | generalizations | the
SUB | in | minimize
SUB | what | agent
SUB | i'll | well
OK | talk | talk
OK | about | about
DEL | now | ****
OK | those | those
OK | of | of
OK | you | you
SUB | who | or
SUB | are | left
SUB | left-handed | handed
OK | are | are
OK | more | more
OK | complicated | complicated
OK | some | some
OK | of | of
OK | you | you
DEL | have | ****
OK | language | language
OK | in | in
OK | your | your
OK | right | right
INS | **** | hands
SUB | hemisphere | turf
OK | some | some
OK | in | in
OK | your | your
SUB | left | wept
OK | hemisphere | hemisphere
OK | some | some
OK | god | god
OK | knows | knows
OK | where | where
DEL | it's | ****
SUB | complicated | um
OK | now | now
OK | the | the
OK | idea | idea
OK | is | is
DEL | that | ****
SUB | some | that's
SUB | things | something
SUB | are | for
SUB | duplicated | duplicate
OK | so | so
OK | if | if
OK | you | you
DEL | were | ****
DEL | to | ****
OK | lose | lose
OK | half | half
OK | your | your
OK | brain | brain
DEL | the | ****
OK | other | other
DEL | half | ****
SUB | can | act
OK | actually | actually
SUB | do | to
OK | a | a
OK | lot | lot
OK | but | but
SUB | some | something
SUB | things | is
SUB | are | a
SUB | more | war
OK | prevalent | prevalent
OK | and | and
OK | more | more
OK | powerful | powerful
OK | in | in
OK | one | one
OK | part | part
DEL | of | ****
SUB | the | or
OK | brain | brain
DEL | than | ****
DEL | the | ****
DEL | other | ****
DEL | and | ****
DEL | i | ****
SUB | want | another
SUB | to | what
SUB | show | should
OK | you | you
SUB | a | put
SUB | brief | a
OK | film | film
DEL | clip | ****
SUB | from | clipped
SUB | scientific | sighted
OK | american | american
DEL | that | ****
OK | illustrates | illustrates
OK | the | the
OK | differences | differences
DEL | between | ****
SUB | the | in
SUB | hemispheres | hemisphere
SUB | but | us
OK | before | before
OK | doing | doing
OK | that | that
INS | **** | one
SUB | i | of
SUB | want | rights
SUB | to | of
SUB | provide | eater
SUB | some | battery
SUB | introductory | fast
SUB | facts | bob
OK | some | some
OK | functions | functions
OK | are | are
DEL | lateralized | ****
SUB | so | adolescent
OK | typically | typically
OK | language | language
DEL | in | ****
SUB | the | and
OK | left | left
OK | again | again
OK | this | this
OK | is | is
OK | a | a
SUB | right-handed | rape
SUB | centric | and
SUB | thing | eccentric
SUB | but | say
SUB | if | but
OK | you're | you're
SUB | right-handed | right
SUB | language | have
SUB | on | a
SUB | the | language
SUB | left | of
SUB | math | wept
SUB | and | back
SUB | music | in
SUB | on | music
SUB | the | honor
OK | right | right
DEL | there | ****
SUB | is | there's
OK | a | a
SUB | crossover | cross
SUB | and | over
SUB | this | and
OK | is | is
OK | important | important
OK | when | when
OK | we | we
OK | think | think
OK | about | about
OK | the | the
OK | studies | studies
OK | that | that
OK | will | will
OK | follow | follow
DEL | but | ****
SUB | the | cross
SUB | crossover | over
OK | is | is
DEL | that | ****
OK | everything | everything
OK | you | you
OK | see | see
OK | in | in
DEL | the | ****
DEL | left | ****
DEL | visual | ****
DEL | field | ****
SUB | goes | a
SUB | to | wept
SUB | the | ritual
SUB | right | feel
SUB | side | closer
SUB | of | writes
SUB | your | are
SUB | brain | you
OK | everything | everything
OK | in | in
OK | the | the
OK | right | right
OK | visual | visual
OK | field | field
DEL | goes | ****
DEL | to | ****
DEL | the | ****
DEL | left | ****
DEL | side | ****
DEL | of | ****
SUB | the | also
SUB | brain | lassiter
OK | and | and
OK | similarly | similarly
SUB | there's | as
OK | a | a
DEL | crossover | ****
DEL | in | ****
DEL | action | ****
DEL | so | ****
DEL | your | ****
SUB | right | cross
SUB | hemisphere | over
SUB | controls | nafta
SUB | the | three
SUB | left | raven
SUB | side | is
SUB | of | ripples
SUB | the | website
SUB | body | vibe
SUB | your | you
OK | left | left
OK | hemisphere | hemisphere
OK | controls | controls
DEL | the | ****
DEL | right | ****
DEL | side | ****
DEL | of | ****
DEL | the | ****
SUB | body | rides
SUB | now | back
OK | finally | finally
OK | the | the
OK | two | two
SUB | halves | hats
OK | are | are
OK | connected | connected
OK | they're | they're
OK | connected | connected
OK | by | by
OK | this | this
SUB | huge | move
SUB | web | we're
SUB | called | at
SUB | the | call
SUB | corpus | corp
SUB | callosum | is
SUB | and | blokes
SUB | i'm | annette
SUB | just | is
SUB | going | in
SUB | to | a
OK | skip | skip
SUB | this | vest
OK | because | because
OK | the | the
OK | movie | movie
OK | illustration | illustration
SUB | will | we're
SUB | go | both
SUB | through | from
OK | some | some
DEL | of | ****
DEL | this | ****
DEL | this | ****
DEL | is | ****
DEL | an | ****
DEL | excellent | ****
DEL | summary | ****
DEL | of | ****
DEL | a | ****
DEL | discussion | ****
DEL | of | ****
DEL | michael | ****
DEL | gazzaniga | ****
DEL | who's | ****
DEL | one | ****
DEL | of | ****
DEL | the | ****
DEL | world's | ****
DEL | top | ****
DEL | neuroscientists | ****
DEL | and | ****
DEL | the | ****
DEL | leading | ****
DEL | expert | ****
DEL | on | ****
DEL | the | ****
DEL | two | ****
DEL | halves | ****
OK | of | of
DEL | the | ****
DEL | brain | ****
DEL | the | ****
DEL | only | ****
DEL | flaw | ****
DEL | in | ****
DEL | this | ****
DEL | movie | ****
DEL | is | ****
DEL | people | ****
DEL | are | ****
DEL | just | ****
DEL | extremely | ****
DEL | pleased | ****
DEL | with | ****
DEL | themselves | ****
DEL | so | ****
DEL | you | ****
DEL | have | ****
DEL | to | ****
DEL | ignore | ****
DEL | that | ****
DEL | while | ****
DEL | watching | ****
DEL | it | ****
DEL | is | ****
DEL | that | ****
DEL | working | ****
DEL | do | ****
DEL | you | ****
DEL | people | ****
DEL | hear | ****
DEL | it | ****
DEL | now | ****
DEL | i'll | ****
DEL | end | ****
DEL | on | ****
DEL | that | ****
DEL | happy | ****
SUB | note | us
OK | this | this
SUB | illustrates | illustrate
OK | certain | certain
SUB | themes | things
SUB | that | or
SUB | are | discuss
SUB | discussed | details
OK | in | in
SUB | detail | a
SUB | in | break
SUB | the | concerning
SUB | gray | the
SUB | book | latter
SUB | concerning | was
SUB | the | a
SUB | lateralization | sham
SUB | of | a
OK | different | different
OK | parts | parts
DEL | of | ****
SUB | different | hello
SUB | mental | kermit
SUB | capacities | the
SUB | some | past
SUB | in | east
SUB | the | some
OK | left | left
OK | hemisphere | hemisphere
DEL | some | ****
SUB | in | summit
SUB | the | are
OK | right | right
SUB | hemisphere | and
SUB | but | spur
SUB | it | we're
OK | also | also
OK | serves | serves
OK | as | as
OK | a | a
OK | useful | useful
INS | **** | metal
INS | **** | logical
SUB | methodological | ah
SUB | development | develop
OK | which | which
OK | is | is
OK | a | a
OK | nice | nice
OK | illustration | illustration
OK | as | as
OK | to | to
OK | how | how
OK | looking | looking
OK | at | at
OK | people | people
DEL | who | ****
SUB | are | werner
SUB | incredibly | we
OK | unusual | unusual
OK | such | such
OK | as | as
OK | this | this
OK | man | man
OK | who | who
OK | had | had
SUB | his | this
OK | brain | brain
DEL | bisected | ****
DEL | so | ****
DEL | his | ****
DEL | left | ****
SUB | hemisphere | by
SUB | and | sect
SUB | his | those
SUB | right | weapons
SUB | hemisphere | furnace
SUB | don't | rhythms
OK | communicate | communicate
DEL | with | ****
DEL | one | ****
DEL | another | ****
DEL | how | ****
OK | looking | looking
DEL | at | ****
SUB | such | as
SUB | people | if
SUB | such | people's
SUB | extreme | are
SUB | cases | ticks
SUB | can | dream
SUB | provide | cases
SUB | us | ever
SUB | with | finds
OK | some | some
DEL | understanding | ****
SUB | of | understand
OK | how | how
OK | we | we
OK | normally | normally
OK | do | do
SUB | things | that
OK | and | and
OK | this | this
OK | again | again
OK | is | is
OK | a | a
SUB | theme | thing
SUB | we'll | or
OK | return | return
INS | **** | to
OK | to | to
SUB | throughout | a
SUB | the | corpse
SUB | course | bob
OK | this | this
OK | is | is
OK | generally | generally
OK | the | the
OK | general | general
OK | introduction | introduction
OK | of | of
OK | the | the
OK | brain | brain
DEL | that | ****
DEL | i | ****
SUB | wanted | of
SUB | to | what
SUB | provide | five
OK | giving | giving
SUB | the | a
OK | framework | framework
OK | for | for
DEL | what | ****
DEL | i'll | ****
SUB | be | wealthy
OK | talking | talking
OK | about | about
OK | later | later
OK | on | on
OK | throughout | throughout
OK | the | the
OK | course | course
SUB | so | of
OK | that | that
OK | i | i
OK | might | might
OK | later | later
OK | on | on
SUB | make | a
OK | reference | reference
OK | to | to
DEL | neurons | ****
DEL | or | ****
DEL | neurotransmitters | ****
SUB | or | your
SUB | the | aunts
SUB | cortex | for
SUB | or | neuro
SUB | the | transmitter
SUB | left | sport
OK | hemisphere | hemisphere
DEL | and | ****
DEL | you'll | ****
DEL | sort | ****
SUB | of | you're
SUB | have | sure
SUB | the | that
OK | background | background
DEL | to | ****
OK | understand | understand
OK | what | what
OK | i'm | i'm
OK | talking | talking
OK | about | about
OK | but | but
DEL | i | ****
SUB | want | the
SUB | to | one
SUB | end | in
OK | this | this
OK | first | first
OK | real | real
OK | class | class
OK | with | with
OK | a | a
DEL | bit | ****
SUB | of | victim
SUB | humility | elite
OK | as | as
OK | to | to
OK | what | what
DEL | psychologists | ****
DEL | know | ****
SUB | and | psychologist
SUB | don't | no
SUB | know | window
OK | so | so
OK | the | the
OK | idea | idea
OK | behind | behind
OK | a | a
OK | lot | lot
OK | of | of
OK | psychology | psychology
DEL | particularly | ****
DEL | a | ****
DEL | lot | ****
DEL | of | ****
DEL | neuroscience | ****
SUB | and | will
SUB | cognitive | your
SUB | psychology | assign
SUB | is | the
SUB | to | minors
SUB | treat | knew
SUB | the | from
SUB | mind | asia
OK | as | as
DEL | an | ****
DEL | information | ****
SUB | processor | he
SUB | as | will
SUB | an | average
SUB | elaborate | computer
SUB | computer | bob
OK | and | and
OK | so | so
OK | we | we
OK | study | study
OK | different | different
OK | problems | problems
OK | like | like
SUB | recognizing | recognized
OK | faces | faces
SUB | or | were
OK | language | language
OK | or | or
DEL | motor | ****
SUB | control | vulgar
SUB | or | we're
OK | logic | logic
SUB | the | that
SUB | strategy | he
OK | then | then
OK | often | often
DEL | is | ****
DEL | to | ****
DEL | figure | ****
SUB | out | disfigured
OK | how | how
DEL | what | ****
SUB | sort | was
SUB | of | work
OK | program | program
SUB | can | to
OK | solve | solve
OK | these | these
OK | problems | problems
DEL | and | ****
DEL | then | ****
SUB | we | in
SUB | go | a
SUB | on | wiggle
SUB | to | walk
SUB | ask | fast
OK | how | how
OK | could | could
OK | this | this
OK | program | program
INS | **** | dudes
INS | **** | can't
SUB | be | shoot
SUB | instantiated | it
OK | in | in
OK | the | the
OK | physical | physical
SUB | brain | plane
OK | so | so
OK | we | we
OK | would | would
SUB | solve | song
SUB | we | be
SUB | study | steady
OK | people | people
DEL | much | ****
SUB | as | logistics
SUB | we'd | sorry
SUB | study | i
SUB | a | can
SUB | computer | hear
OK | from | from
DEL | an | ****
DEL | alien | ****
DEL | planet | ****
SUB | or | black
SUB | something | person
OK | and | and
OK | i | i
OK | think | think
INS | **** | the
INS | **** | backpack
OK | this | this
OK | strategy | strategy
OK | is | is
OK | one | one
DEL | i'm | ****
OK | very | very
OK | enthusiastic | enthusiastic
OK | about | about
OK | but | but
OK | there | there
OK | still | still
OK | remains | remains
OK | what's | what's
OK | sometimes | sometimes
OK | called | called
DEL | the | ****
SUB | hard | our
OK | problem | problem
DEL | of | ****
OK | consciousness | consciousness
DEL | and | ****
SUB | this | ms
SUB | involves | and
OK | subjective | subjective
OK | experience | experience
OK | what's | what's
OK | it | it
OK | like | like
SUB | so | to
OK | my | my
OK | computer | computer
SUB | can | karen
SUB | play | floyd
SUB | chess | cats
OK | my | my
OK | computer | computer
OK | can | can
OK | recognize | recognize
DEL | numbers | ****
DEL | it | ****
SUB | can | members
SUB | do | you
SUB | math | bet
OK | and | and
OK | maybe | maybe
DEL | it | ****
DEL | does | ****
OK | it | it
SUB | kind | doesn't
SUB | of | when
SUB | the | that
OK | same | same
OK | way | way
OK | that | that
OK | i | i
OK | do | do
DEL | it | ****
SUB | but | like
SUB | my | it
SUB | computer | here
OK | doesn't | doesn't
OK | have | have
OK | feelings | feelings
OK | in | in
OK | the | the
OK | same | same
DEL | sense | ****
DEL | these | ****
DEL | are | ****
DEL | two | ****
SUB | classic | sacks
SUB | illustrations | stop
OK | this | this
DEL | pointing | ****
SUB | at | is
SUB | a | cesar
SUB | picture | to
SUB | on | classic
SUB | the | illustrations
SUB | slide | is
SUB | is | it
OK | from | from
OK | a | a
OK | very | very
DEL | old | ****
DEL | star | ****
DEL | trek | ****
SUB | episode | mozart
SUB | it | the
OK | illustrates | illustrates
SUB | angst | hanks
OK | i | i
OK | think | think
DEL | a | ****
SUB | starship's | it's
SUB | about | starship
OK | to | to
DEL | go | ****
SUB | into | vote
SUB | the | on
SUB | sun | purpose
OK | or | or
OK | something | something
INS | **** | bob
OK | and | and
SUB | that's | i
SUB | my | will
SUB | older | work
SUB | kid | it
OK | max | max
DEL | who's | ****
SUB | happy | oh
OK | and | and
OK | so | so
OK | the | the
OK | question | question
OK | is | is
DEL | how | ****
SUB | does | has
OK | a | a
OK | thing | thing
OK | like | like
OK | that | that
OK | give | give
OK | rise | rise
OK | to | to
DEL | consciousness | ****
DEL | and | ****
SUB | subjective | contests
SUB | experience | there
SUB | and | is
SUB | this | it
OK | is | is
SUB | a | it
SUB | deep | the
SUB | puzzle | polls
SUB | and | open
OK | although | although
OK | some | some
OK | psychologists | psychologists
OK | and | and
OK | philosophers | philosophers
OK | think | think
DEL | they've | ****
SUB | solved | they
SUB | it | shop
OK | most | most
OK | of | of
OK | us | us
OK | are | are
OK | a | a
OK | lot | lot
OK | more | more
SUB | skeptical | stepped
OK | most | most
OK | of | of
OK | us | us
OK | think | think
OK | we | we
OK | have | have
OK | so | so
OK | far | far
SUB | to | we
OK | go | go
DEL | before | ****
DEL | we | ****
SUB | can | forward
SUB | answer | and
SUB | questions | to
SUB | like | reflections
SUB | huxley's | the
SUB | question | cocks
SUB | huxley | i'm
SUB | points | completely
SUB | out | step
OK | how | how
DEL | it | ****
OK | is | is
OK | that | that
OK | anything | anything
OK | so | so
OK | remarkable | remarkable
DEL | as | ****
DEL | a | ****
SUB | state | says
SUB | of | the
SUB | consciousness | protestants
OK | comes | comes
OK | about | about
OK | as | as
OK | a | a
OK | result | result
OK | of | of
SUB | irritating | your
SUB | nervous | katie
SUB | tissue | your
SUB | is | visit
OK | just | just
DEL | as | ****
DEL | unaccountable | ****
OK | as | as
DEL | the | ****
DEL | appearance | ****
DEL | of | ****
SUB | the | i
SUB | djinn | compatible
SUB | of | here's
SUB | the | efficient
SUB | genie | jeannie
OK | when | when
DEL | aladdin | ****
SUB | rubs | a
SUB | his | lack
SUB | lamp | of
SUB | it | slack
OK | seems | seems
OK | like | like
SUB | magic | that
OK | that | that
SUB | a | of
SUB | fleshy | flashy
SUB | lump | loan
SUB | of | greatest
SUB | gray | is
SUB | disgusting | the
OK | meat | meat
OK | can | can
OK | give | give
OK | rise | rise
OK | to | to
INS | **** | the
SUB | these | thirties
SUB | feelings | humans
OK | the | the
OK | second | second
SUB | bit | victim
OK | of | of
SUB | humility | a
SUB | we'll | ball
SUB | end | in
OK | the | the
SUB | class | grass
OK | on | on
OK | is | is
INS | **** | it
OK | i | i
OK | am | am
OK | presenting | presenting
DEL | here | ****
DEL | and | ****
DEL | i'll | ****
SUB | be | your
OK | presenting | presenting
DEL | throughout | ****
SUB | this | throw
SUB | semester | us
SUB | what | a
SUB | you | master
SUB | can | wait
SUB | call | and
SUB | a | hop
SUB | mechanistic | mechanism
OK | conception | conception
OK | of | of
DEL | mental | ****
SUB | life | what
OK | i'm | i'm
OK | not | not
DEL | going | ****
DEL | to | ****
SUB | be | only
OK | talking | talking
OK | about | about
DEL | how | ****
OK | beautiful | beautiful
OK | it | it
OK | is | is
DEL | and | ****
SUB | how | now
OK | wonderful | wonderful
OK | it | it
OK | is | is
DEL | and | ****
SUB | how | babs
SUB | mysterious | jerry's
OK | it | it
OK | is | is
OK | rather | rather
DEL | i'm | ****
DEL | going | ****
DEL | to | ****
DEL | be | ****
DEL | trying | ****
SUB | to | we
SUB | explain | find
SUB | it | books
SUB | i'm | why
SUB | going | not
SUB | to | what
SUB | be | we
SUB | trying | try
OK | to | to
OK | explain | explain
OK | fundamental | fundamental
OK | aspects | aspects
OK | of | of
OK | ourselves | ourselves
SUB | including | flowing
OK | questions | questions
OK | like | like
DEL | how | ****
DEL | do | ****
SUB | we | are
SUB | make | really
SUB | decisions | decision
OK | why | why
DEL | do | ****
OK | we | we
OK | love | love
OK | our | our
OK | children | children
OK | what | what
OK | happens | happens
OK | when | when
DEL | we | ****
SUB | fall | a
SUB | in | follow
SUB | love | up
OK | and | and
OK | so | so
OK | on | on
SUB | now | yeah
OK | you | you
OK | might | might
OK | find | find
OK | this | this
OK | sort | sort
OK | of | of
OK | project | project
OK | in | in
OK | the | the
SUB | end | air
OK | to | to
OK | be | be
INS | **** | worked
SUB | repellant | out
OK | you | you
OK | might | might
INS | **** | for
SUB | worry | a
OK | about | about
OK | how | how
OK | this | this
OK | well | well
OK | this | this
DEL | meshes | ****
SUB | with | matches
SUB | humanist | few
SUB | values | minutes
SUB | for | fact
SUB | instance | resist
OK | when | when
OK | we | we
OK | deal | deal
OK | with | with
DEL | one | ****
OK | another | another
DEL | in | ****
DEL | a | ****
SUB | legal | illegal
OK | and | and
DEL | a | ****
DEL | moral | ****
SUB | setting | morals
OK | we | we
OK | think | think
SUB | in | the
OK | terms | terms
OK | of | of
OK | free | free
OK | will | will
INS | **** | responsibility
SUB | and | if
SUB | responsibility | if
OK | if | if
SUB | we're | you
SUB | driving | were
SUB | and | trying
OK | you | you
SUB | cut | caught
OK | me | me
OK | off | off
OK | you | you
OK | chose | chose
OK | to | to
OK | do | do
OK | that | that
INS | **** | you
INS | **** | know
SUB | it | he
OK | reflects | reflects
OK | badly | badly
OK | on | on
OK | you | you
OK | if | if
OK | you | you
DEL | save | ****
DEL | a | ****
SUB | life | stabilize
SUB | at | the
OK | risk | risk
SUB | to | you're
SUB | your | out
SUB | own | you're
SUB | you're | big
OK | you | you
OK | deserve | deserve
DEL | praise | ****
SUB | you | greg
OK | did | did
OK | something | something
OK | wonderful | wonderful
OK | it | it
OK | might | might
OK | be | be
OK | hard | hard
OK | to | to
SUB | mesh | match
OK | this | this
OK | with | with
DEL | the | ****
OK | conception | conception
DEL | in | ****
OK | which | which
SUB | all | will
OK | actions | actions
OK | are | are
DEL | the | ****
OK | result | result
SUB | of | you're
SUB | neurochemical | chemical
OK | physical | physical
OK | processes | processes
OK | it | it
OK | might | might
OK | also | also
OK | be | be
DEL | hard | ****
DEL | to | ****
DEL | mesh | ****
SUB | a | apartment
SUB | notion | notions
OK | such | such
OK | as | as
DEL | the | ****
SUB | purported | for
SUB | intrinsic | the
SUB | value | intrusive
SUB | of | rowdy
OK | people | people
OK | and | and
OK | finally | finally
DEL | it | ****
SUB | might | by
SUB | be | the
SUB | hard | heart
OK | to | to
SUB | mesh | match
OK | the | the
DEL | mechanistic | ****
SUB | notion | mechanism
OK | of | of
DEL | the | ****
SUB | mind | mine
OK | with | with
DEL | the | ****
SUB | idea | i
SUB | that | did
OK | people | people
DEL | have | ****
DEL | spiritual | ****
SUB | value | that's
OK | faced | faced
OK | with | with
OK | this | this
SUB | tension | attention
OK | there | there
OK | are | are
OK | three | three
INS | **** | possible
SUB | possibilities | it's
OK | you | you
OK | might | might
OK | choose | choose
OK | to | to
OK | reject | reject
INS | **** | assigned
SUB | the | to
SUB | scientific | the
OK | conception | conception
OK | of | of
OK | the | the
SUB | mind | my
OK | many | many
OK | people | people
